Date_&_Time,Mill_TPH,Clinker_TPH,Gypsum_TPH,DFA_TPH,WFA_TPH,Mill_KW,Mill_Inlet_Temp,Mill_Outlet_Temp,Mill_Outlet_BE_Amp,Mill_Vent_Fan_RPM,Mill_Vent_Fan_KW,Mill_Vent_BF_Inlet_Draft,Mill_Vent_BF_Outlet_Draft,Reject,Sep_RPM,Sep_KW,Sep_Amp,CA_Fan_RPM,CA_Fan_KW,Mill_Folaphone,Mill_Inlet_Draft,Mill_Outlet_Draft,Sep_Vent_Inlet_Draft,Sep_Vent_Outlet_Draft,Sep_Vent_bag_filter_fan_kw,Sep_Vent_bag_filter_fan_rpm,Residue
06-06-2022 15:29,164.96,101.94,5.28,52.79,4.95,3693.01,29.27,92.4,36.01,920.02,47.37,87.77,166.97,131.6,962.44,49.29,137.19,890.29,318.85,96.48,23.4,85,132.6,213.6,14.8,750,15.2
06-06-2022 16:30,164.56,101.7,5.27,52.66,4.94,3613.31,30.08,80.06,49.14,899.94,43.68,78.63,180.82,158.32,957.83,61.72,149.75,900.43,318.54,96.79,19.6,87.5,132.6,213.4,14.32,750,15.3
06-06-2022 17:27,165.64,102.36,5.3,53,4.97,3623.12,30.3,90.25,42.5,880,40.81,87.17,182.41,123.76,946.88,60.09,145.58,905.4,326.91,96.59,22.5,86.2,133.5,212.3,14.22,750,15.6
06-06-2022 18:38,163.86,101.27,5.24,52.44,4.92,3666.66,32.23,93.48,43.71,880,40.33,81.15,193.91,108.84,947.36,48.06,138.33,905.35,329.76,96.77,21.5,83.9,132.5,211.8,14.36,750,13.6
06-06-2022 19:35,164.32,101.55,5.26,52.58,4.93,3552.87,33.07,98.23,56.96,880,43.62,76.26,175.22,92.48,896.69,74.84,150.61,895.36,336.78,96.89,24.7,89.7,132.5,211.4,14,750,13.2
06-06-2022 20:25,164.16,101.45,5.25,52.53,4.92,3459.21,33.86,90.75,50.06,899.94,0,76.28,171.77,155.39,927.08,71.45,147.67,895.36,330.02,96.53,23.1,87.5,135.8,211.4,14.78,750,14.9
06-06-2022 22:37,163.85,101.26,5.24,52.43,4.92,3575.82,34.2,82.75,48.57,889.99,43.64,69.59,161.02,63.42,942.38,43.26,131.26,905.31,337.06,97.07,25,88.6,132.8,211.9,14.38,750,14
06-06-2022 23:34,165.66,102.38,5.3,53.01,4.97,3683.62,34.22,94.03,48.96,899.94,42.78,85.51,182.02,133.04,957.91,65.26,153.75,900.46,317.3,96.69,19.2,86.4,132.5,212.5,14.85,750,15.2
07-06-2022 00:27,161.12,99.57,5.16,53.17,3.22,3702.17,28.12,80.46,41.51,899.94,46.44,81.26,171.62,108.23,977.87,68.65,157.37,905.32,313.02,96.89,22.5,87,133.6,212.3,15.33,750,15.8
07-06-2022 01:34,161.15,99.59,5.16,53.18,3.22,3689.44,27.9,86.99,44.89,899.94,45.31,78.7,174.74,81.49,977.8,74.91,147.53,905.27,325.79,96.59,19.8,85.9,134.5,211.6,14.85,750,14.5
07-06-2022 02:35,160.84,99.4,5.15,53.08,3.22,3711.8,28.26,93.5,44.51,899.94,37.62,77.77,170.36,105.87,962.68,65.42,151.01,905.31,326.54,96.71,19.5,86.4,134.2,211.3,14.33,750,15.9
07-06-2022 03:30,160.48,99.17,5.14,52.96,3.21,3691.52,28.49,88.8,41.73,899.94,37.63,80.07,171.09,108.35,927.24,56.94,124.69,905.34,339.53,96.12,20.4,86.5,132.8,212.8,15.1,750,15.1
07-06-2022 04:24,160.69,99.31,5.14,53.03,3.21,3693.62,29.01,92.43,43.01,870.01,36.95,80.22,171.78,118.72,947.23,68.08,130.25,905.32,331.03,97.29,20.3,86.9,132.5,213.3,14.45,750,15.6
07-06-2022 06:24,160.89,99.43,5.15,53.09,3.22,3650.34,32.18,88.33,48.15,899.94,42.8,86.47,181.25,136.44,957.86,64.51,151.47,900.45,317.24,96.75,20.3,83.9,135,211.6,14.36,750,16.8
07-06-2022 07:33,166.26,102.75,5.32,54.86,3.33,3768,30.24,91.59,45.56,899.94,43.52,82.87,210.41,212.02,936.48,72.08,156.65,905.44,324.02,96.72,22,86.5,133.3,212.8,14.6,750,14.8
07-06-2022 08:25,165.87,102.51,5.31,54.74,3.32,3758.17,29.82,90.66,46.58,899.94,43.16,87.01,215.26,171.83,906.53,58.35,143.97,905.4,325.65,96.77,22.5,82.1,132.6,213.6,14.58,750,15.4
07-06-2022 09:32,156.7,96.84,5.01,51.71,3.13,3641.44,32.91,92.3,46.18,889.99,43.6,69.49,169.93,56.71,942.51,37.67,131.98,905.32,337.22,96.83,21.9,87,133.8,212.6,14.23,750,16.3
07-06-2022 10:37,155.42,96.05,4.97,51.29,3.11,3672.35,32.22,89.72,44.32,880,40.99,70.65,180.58,56.17,942.51,38.91,130.57,905.34,334.38,96.25,20.3,86.2,133.2,212.3,14.3,750,14.8
07-06-2022 11:26,156.27,96.58,5,51.57,3.13,3688.31,31.64,87.22,44.84,880,40.24,79.35,193.76,74.53,962.58,50.26,141.1,895.43,334.36,96.77,21.5,82.1,132.3,211.8,14.29,750,12.8
07-06-2022 12:27,166.13,102.67,5.32,54.82,3.32,3695.77,29.4,96.49,40.38,899.94,45.98,78.66,196.12,89.72,937.25,31.86,135.68,905.24,335.86,96.95,19.5,87,134.3,211.3,14.56,750,13.7
07-06-2022 14:35,161.08,99.54,5.15,53.16,3.22,3687.97,28.41,89.64,44.5,899.94,45.11,82.81,172.63,99.84,952.2,55.33,142.56,890.28,318.78,96.7,21,85.5,132.4,211.3,14.2,750,16.1
07-06-2022 15:37,161.15,99.59,5.16,53.18,3.22,3692.94,32.19,88.3,53.72,899.94,43.3,85.13,180.81,132.39,967.1,71.1,160.58,900.45,317.54,96.7,19.2,86.66,135.3,212.6,14.36,750,16.5
07-06-2022 16:23,160.7,99.31,5.14,53.03,3.21,3601.22,30.16,80.21,48.84,899.87,43.9,78.8,182.1,157.12,957.83,61.81,150.83,900.45,317.53,96.65,20.2,87,135.3,212.3,15.2,750,16.7
07-06-2022 17:37,161.07,99.54,5.15,53.15,3.22,3660.47,30.37,90.56,42.31,880,40.79,87.33,188.67,119.54,946.98,58.36,144.91,905.39,327.6,96.75,20.3,86.4,132.8,211.3,14.79,750,13.9
07-06-2022 18:37,159.81,98.76,5.11,52.74,3.2,3669.56,32.24,93.36,43.71,880,40.38,81.24,194.31,107.84,947.34,47.18,137.73,905.36,329.75,96.77,21.6,84.6,132.4,211.3,14,750,15.1
08-06-2022 00:29,160.56,99.23,5.14,51.38,4.82,3706.15,28.99,87.79,45.06,899.94,43.49,81.26,171.62,61.24,907.29,35.28,129.96,900.29,329.4,96.84,21.5,86.5,133.5,212.6,15.2,750,14.8
08-06-2022 01:24,160.65,99.28,5.14,51.41,4.82,3684.06,28.48,82.45,45.82,899.94,43.65,80.4,179.73,45.26,907.37,31.75,127.97,900.22,333.98,96.83,18.6,88.5,133.6,212.6,14.29,750,12.8
08-06-2022 02:20,160.7,99.31,5.14,51.42,4.82,3639.96,27.82,82.54,47.22,899.94,43.81,78.2,175.22,61,907.41,36.43,129.8,900.25,332.08,96.44,21.5,84.6,133.6,212.7,14.9,750,13.7
08-06-2022 03:35,160.09,98.94,5.12,51.23,4.8,3624.54,27.61,90.28,42.08,899.94,44.13,79.34,162.17,79.69,962.69,44.48,138.11,890.32,315.73,97.71,19.9,90,134.2,212.9,14.6,750,15.7
08-06-2022 04:34,160.16,98.98,5.13,51.25,4.8,3655.5,28.03,89.6,43.82,899.94,43.57,81.01,163.73,114.13,952.1,58.86,144.48,895.27,325.03,96.77,20.3,88,133,212.6,14.21,750,16.1
08-06-2022 06:25,160.62,99.26,5.14,51.4,4.82,3671.4,30.26,94.62,45.24,920.02,47.3,84.8,163.91,91.37,962.42,51.85,140.86,890.29,317.6,96.38,23.5,87.7,133.2,212.4,14.5,750,16.7
08-06-2022 07:29,166.43,102.85,5.33,53.26,4.99,3671.88,32.24,89.2,46.23,920.02,46.82,86.85,172.46,124.99,962.11,61.05,147.75,890.31,316.83,96.38,18.5,87.8,133.5,212.3,15.31,750,13.9
08-06-2022 08:20,164.79,101.84,5.27,52.73,4.94,3740.05,29.82,90.75,46.73,899.94,43.34,87.02,216.71,176.18,906.53,59.99,146.19,905.41,326.02,96.66,19.4,83.9,135.6,212.3,14.89,750,15.1
08-06-2022 09:28,156.75,96.87,5.02,50.16,4.7,3652.44,32.93,92.37,46.91,889.99,43.55,67.43,165.48,54.98,942.46,39.52,130.92,905.32,337.84,96.89,22.5,87,132.3,211.4,14.8,750,14.3
08-06-2022 10:34,156.01,96.41,4.99,49.92,4.68,3681.48,32.24,89.77,44.43,877.26,40.66,71.19,179.03,58.2,942.46,40.39,130.96,905.33,334.97,96.23,20.1,85.6,132.5,212.3,15.21,750,13.6
08-06-2022 11:30,157.48,97.32,5.04,50.39,4.72,3681.57,29.54,88.48,42.97,899.94,45.86,78.33,199.3,70.29,936.85,33.95,131.69,905.29,338.84,96.97,21.9,87.5,133.4,212.5,14.39,750,13.8
08-06-2022 12:35,166.07,102.63,5.31,53.14,4.98,3703.95,29.5,96.88,40.18,899.94,46.11,78.89,208.13,95.26,937.32,32.34,136.65,906.4,336.14,97.05,18.5,87.5,135.2,212.8,14.9,750,14.2
08-06-2022 14:25,161.75,99.96,5.18,51.76,4.85,3651.66,28.25,89.55,43.87,899.94,45.79,82.35,169.1,106.72,952.11,58.04,143,895.27,324.69,96.73,20.6,90,134.5,212.6,14.23,750,16.2
08-06-2022 15:28,161.88,100.04,5.18,51.8,4.86,3691.81,29.26,92.35,36,920.02,47.39,87.66,174.46,60.22,962.41,49.78,136.93,890.27,318.63,96.46,23.4,85,133.3,213.5,14.8,750,16.1
08-06-2022 16:21,161.54,99.83,5.17,51.69,4.85,3715.6,28.8,87,45.05,899.94,43.67,80.22,178.31,62.56,907.31,35.11,130.63,900.29,329.92,97.29,20.1,85,132.6,212.6,13.99,750,16.5
08-06-2022 17:24,161.8,99.99,5.18,51.78,4.85,3649.53,28.18,82.72,46.39,899.94,43.64,79.38,169.55,34.85,907.46,29.22,125.77,900.19,334.96,96.73,20,86.7,132.3,212.6,14.98,750,12.8
08-06-2022 18:33,161.91,100.06,5.18,51.81,4.86,3635.3,27.72,89.02,44.73,899.94,43.82,74.76,168.48,48.55,937.05,35.76,129.68,900.31,322.22,97.17,22.5,85.6,134.3,212.8,14.5,750,13.8
08-06-2022 19:35,160.94,99.46,5.15,51.5,4.83,3633.11,27.65,89.31,42.04,899.94,44.61,78.51,174.17,90.45,962.35,50.55,138.99,895.27,324.66,96.96,22.8,86.5,132.6,213.4,13.99,750,15.5
08-06-2022 20:24,160.21,99.01,5.13,51.27,4.81,3693.94,28.3,89.58,44.13,899.94,45.46,82.87,171.88,103.58,952.13,55.97,142.93,895.27,318.73,96.7,20.7,89.7,132.9,211.3,13.88,750,15.2
08-06-2022 22:31,161.18,99.61,5.16,51.58,4.84,3667.65,31.09,91,44.98,920.02,47.14,83.59,169.66,100.43,962.32,55.55,143.13,890.3,317.27,96.41,21.5,87.5,134.5,211.5,15.2,750,15.2
08-06-2022 23:27,161.03,99.52,5.15,51.53,4.83,3671.74,32.31,89.81,44.38,920.02,47.02,88.35,166.98,116.52,962.11,60.56,146.45,890.31,316.75,96.41,22.8,86.8,132.5,213.3,14.8,750,13.8
09-06-2022 00:23,162.21,100.25,5.19,55.15,1.62,3683.62,29.64,89.27,48.13,899.94,43.83,80.35,206.66,66.73,952.51,44.5,133.58,900.3,328.57,96.9,20.2,88.3,132.3,211.3,14.23,750,14.5
09-06-2022 01:27,161.99,100.11,5.18,55.08,1.62,3685.49,31.64,90.08,46.86,899.94,43.82,78.16,208.75,92.24,962.27,51.32,139.73,900.32,326.75,96.88,20.3,85,132.6,212.6,14.74,750,14.8
09-06-2022 02:29,161.03,99.52,5.15,54.75,1.61,3705.2,32.72,94.26,44.51,899.94,44.15,82.22,206.6,127.63,952.44,58.04,144.86,900.36,324.51,97.05,21.6,83.6,134.3,212.5,14.5,750,15.4
09-06-2022 03:24,161.59,99.86,5.17,54.94,1.62,3639.06,33.56,89.26,51.71,899.94,43.62,84.98,200.5,113.11,957.88,53.35,143.67,900.37,322.6,97.09,20.6,85,133.6,212.8,14.36,750,16.3
09-06-2022 04:29,160.97,99.48,5.15,54.73,1.61,3656.74,33.18,84.92,46.57,889.99,43.91,89.7,165.46,94.8,941.93,61.98,131.19,895.37,336.49,96.46,22.56,87,132.4,212.6,14.23,750,17.4
10-06-2022 00:35,166.15,102.68,5.32,53.17,4.98,3701.13,28.96,87.66,45.26,899.94,43.48,82.05,177.1,60.03,907.29,34.74,130.5,900.28,329.08,96.91,21.6,86.8,133.8,213.2,15.2,750,14.3
10-06-2022 01:31,164.78,101.84,5.27,52.73,4.94,3669.23,28.44,82.41,45.93,899.94,43.69,79.06,169.53,43.77,907.41,30.87,127.34,900.2,333.86,97.12,19.2,88.5,134.3,21.6,14.6,750,14
10-06-2022 02:37,165.82,102.48,5.31,53.06,4.97,3651.19,27.78,84.55,46.23,899.94,43.67,77.29,165.82,44.38,907.3,32.04,126.95,900.26,330.25,96.59,20.1,85.5,132.6,212.9,14.9,750,13.5
10-06-2022 03:27,165.82,102.48,5.31,53.06,4.97,3618.49,27.61,91.27,43.59,899.94,43.83,81.12,160.05,60.01,962.8,38.58,133.62,890.35,314.44,97.58,21.6,87.5,132.3,212.3,13.95,750,15.8
10-06-2022 04:24,165.6,102.34,5.3,52.99,4.97,3647.19,27.91,89.4,42.58,899.94,44.05,79.75,168.04,117.52,952.31,56.8,146.26,895.28,324.77,96.85,19.6,87,134.8,212.3,14.25,750,17.4
10-06-2022 06:38,170.59,105.42,5.46,54.59,5.12,3720.56,31.1,88.44,42.89,899.94,42.72,83.6,176.64,148.05,957.71,38.71,128.83,900.29,329.1,96.88,20.5,86.9,132.8,211.3,14.6,750,12.8
10-06-2022 07:35,170.78,105.54,5.46,54.65,5.12,3754.29,30.3,91.5,45.71,899.94,43.61,83.23,211.38,204.55,926.38,72.21,155.92,905.44,324.83,96.76,20.2,85.9,134.3,212.8,14.3,750,13.8
10-06-2022 08:25,170.78,105.54,5.46,54.65,5.12,3758.17,29.82,90.66,46.58,899.94,43.16,87.01,215.26,171.83,906.53,58.35,143.97,905.4,325.65,96.77,22.5,82.1,132.6,213.6,14.58,750,15.5
10-06-2022 09:20,161.92,100.06,5.18,51.81,4.86,3648.05,33.01,92.02,47.91,899.94,43.66,85.32,202.78,64.97,952.34,58.75,144.34,900.36,323.7,96.79,22.8,87.9,133.6,211.5,15,750,15.2
10-06-2022 10:29,161.86,100.03,5.18,51.8,4.86,3698.23,32.29,90.25,44.5,849.98,40.54,71.48,180.47,62.06,942.41,42.4,131.74,905.33,335.9,96.19,20.4,87.3,135.3,211.8,14.45,750,14.3
10-06-2022 11:37,160.69,99.31,5.14,51.42,4.82,3707.38,29.49,89.72,43.51,899.94,45.45,78.27,201.3,66.21,936.9,33.48,131.48,905.29,337.56,96.93,20.5,85.2,135.8,212.3,14.36,750,14.8
10-06-2022 12:32,171.31,105.87,5.48,54.82,5.14,3698.53,29.45,96.77,40.25,899.94,46.18,78.68,204.92,92.7,937.28,31.85,136.77,905.22,335.57,97.04,18.6,87.5,133.9,212.3,14.58,750,13.9
10-06-2022 14:32,166.21,102.72,5.32,53.19,4.99,3681.3,28.34,89.55,44.46,899.94,45.48,83.39,166.5,100.98,952.17,55.83,142.94,893.74,318.73,96.7,20.8,86.5,132.5,211.4,14.25,750,16.3
10-06-2022 15:30,165.53,102.29,5.3,52.97,4.97,3693.89,32.53,88.18,54.31,899.94,43.31,85.7,177.57,136.66,967.12,69.75,157.8,900.45,316.55,96.75,20.3,87.98,134.3,211.3,14.8,750,14.8
10-06-2022 16:27,166.05,102.62,5.31,53.14,4.98,3604.07,30.14,80.14,48.88,899.94,43.68,78.94,181.5,152.84,957.82,60.94,150,900.44,318.35,96.77,19.5,87,132.8,213.5,14.23,750,12.8
10-06-2022 17:37,165.98,102.57,5.31,53.11,4.98,3660.47,30.37,90.56,42.31,880,40.79,87.33,188.67,119.54,946.98,58.36,144.91,905.39,327.6,96.75,20.3,86.4,132.8,211.3,14.79,750,13.7
11-06-2022 19:25,135,83.43,4.32,43.2,4.05,3574.86,32.73,98,56.22,880,43.39,76.31,177.96,87,896.51,73.01,150.82,895.37,336.73,96.9,24.9,88,134.5,211.4,15.36,750,14.5
11-06-2022 20:34,140,86.52,4.48,44.8,4.2,3428.46,34.03,89.08,47.83,889.99,43.12,80.32,205.29,151.33,937.37,61.88,135.47,905.36,327.99,95.54,20.1,88,132.3,212.3,14.69,750,14.6
11-06-2022 22:34,130,80.34,4.16,41.6,3.9,3553.34,34.2,82.7,48.83,889.99,43.68,74.95,163.81,68.85,942.37,43.99,132.34,905.31,337.97,97.01,20.2,87,132.5,211.4,14.26,750,14.8
11-06-2022 23:28,163,100.73,5.22,52.16,4.89,3617.25,34.34,93.57,51.93,899.94,42.78,85.48,179.55,142.38,957.97,72.13,153.44,900.45,316.77,96.69,17.5,86.8,135.4,211.3,14.66,750,15.3
12-06-2022 00:22,159.29,98.44,5.1,50.97,4.78,3679.87,29.59,89.26,47.79,899.94,43.81,80.67,205.15,67.77,952.49,44.55,134.13,900.31,328.62,96.84,20.2,88.3,134.3,212.8,14.78,750,15.2
12-06-2022 01:27,174.64,107.93,5.59,55.89,5.24,3685.49,31.64,90.08,46.86,899.94,43.82,78.16,208.75,92.24,962.27,51.32,139.73,900.32,326.75,96.88,20.3,85,132.6,212.6,14.74,750,14.3
12-06-2022 02:26,164.14,101.44,5.25,52.52,4.92,3702.75,32.8,94.13,44.33,899.94,44.05,82.53,205.24,130.11,952.44,58,145.13,900.36,324.85,97.04,21.6,88.5,133.6,213.3,14.25,750,15.2
12-06-2022 03:35,170.12,105.13,5.44,54.44,5.1,3643.64,33.81,88.81,52.36,899.94,43.39,85.78,198.27,97.37,957.81,56.11,147.52,900.39,321.4,97.03,20.7,83.6,133,212.8,15.1,750,13.8
12-06-2022 04:25,169.81,104.94,5.43,54.34,5.09,3660.11,33.25,85.66,47.43,889.99,43.51,89.16,170.09,92.81,941.88,61.2,129.19,895.36,335.43,96.47,22,86.4,132.5,212.8,14.36,750,14.2
12-06-2022 06:27,169.91,105,5.44,54.37,5.1,3661.28,31.44,88.55,43.34,899.94,42.85,85.99,181.21,137.44,957.62,44.31,133.96,900.32,327.78,97.3,19.9,89.8,132.5,212.3,14.32,750,15.2
12-06-2022 07:30,169.79,104.93,5.43,54.33,5.09,3782.59,30.2,91.75,45.03,899.94,43.7,82.66,210.81,209.65,941.5,71.35,160.49,905.44,324.34,96.69,22.6,86.5,133.5,211.8,14.29,750,14.6
12-06-2022 08:33,179.57,110.97,5.75,57.46,5.39,3756.36,29.82,90.46,46.2,899.94,43.4,86.87,214.96,164.89,906.61,54.87,145.35,905.4,325.55,96.76,20.1,85.5,133.6,212.9,14.65,750,15.1
12-06-2022 09:38,175.53,108.48,5.62,56.17,5.27,3656.61,32.87,92.17,44.59,889.99,43.43,69.91,174.57,63.14,942.59,38.16,132.75,905.32,337.13,96.69,21.9,87.5,133.5,212.3,15.1,750,15.38
12-06-2022 10:30,174.72,107.98,5.59,55.91,5.24,3690.26,32.28,90.12,44.52,849.98,40.43,71.47,179.33,61.21,942.39,41.57,131.27,905.34,335.37,96.24,20.4,85.3,135.2,211.9,14.36,750,15.66
12-06-2022 11:34,174.51,107.85,5.58,55.84,5.24,3675.42,29.5,89.17,43.38,899.94,45.32,77.05,199.73,67.55,936.91,34,131.67,905.29,338.32,97.03,22,86.3,136.3,212.7,14.97,750,15.94
12-06-2022 12:32,164.51,101.67,5.26,52.64,4.94,3698.53,29.45,96.77,40.25,899.94,46.18,78.68,204.92,92.7,937.28,31.85,136.77,905.22,335.57,97.04,18.6,87.5,133.9,212.3,14.58,750,15.8
12-06-2022 17:24,159.37,98.49,5.1,51,4.78,3629.36,29.6,81.55,47.22,899.94,43.74,78.05,190.5,126.76,957.59,49.98,138.93,900.36,323.74,97.47,20.5,87.5,132.6,212.5,14.37,750,16.5
12-06-2022 18:33,169.62,104.83,5.43,54.28,5.09,3698.56,32.23,92.86,43.59,880,40.19,81.87,197.17,107.33,947.36,46.79,137.76,905.36,329.41,96.64,20.6,84.6,135.2,212.8,13.99,750,16.7
12-06-2022 19:35,169.76,104.91,5.43,54.32,5.09,3552.87,33.07,98.23,56.96,880,43.62,76.26,175.22,92.48,896.69,74.84,150.61,895.36,336.78,96.89,24.7,89.7,132.5,211.4,14,750,13.9
12-06-2022 20:24,169.32,104.64,5.42,54.18,5.08,3449.9,33.85,90.94,50.09,899.94,0,76.88,168.32,155.46,927.09,71.86,148.33,895.36,329.96,96.56,22.5,87.5,135.4,211.5,14.25,750,15.1
12-06-2022 22:29,169.59,104.81,5.43,54.27,5.09,3556.69,34.19,82.52,49.07,889.99,43.09,76.03,186.75,73.74,942.36,45.47,134.28,905.32,337.46,96.87,20.4,88.3,132.5,212.3,14.3,750,13.6
12-06-2022 23:32,174.47,107.82,5.58,55.83,5.23,3605.53,34.24,93.92,50.06,899.94,42.67,85.23,175.58,131.96,957.95,64.99,152.6,900.45,316.94,96.72,18.6,85.5,133.6,211.5,14.5,750,13.8
13-06-2022 00:27,163.08,100.78,5.22,52.19,4.89,3660.81,32.11,90.43,53.64,899.94,42.63,85.75,206.55,114.04,927.23,72.03,156.4,905.33,315.14,96.35,23.5,90,133.3,211.5,15.23,750,16.5
13-06-2022 01:33,163.1,100.8,5.22,52.19,4.89,3695.83,31.6,90.34,43.83,899.94,42.6,89.05,201.32,93.19,906.56,62.66,150.18,900.35,329.79,96.55,20.4,86.4,135.4,212.3,15.12,750,16.7
13-06-2022 02:24,162.87,100.65,5.21,52.12,4.89,3655.69,33.07,77.69,57.03,880,43.11,76.5,174.42,89.41,904.2,52.56,152.46,895.36,335.27,96.61,23.5,89.7,133.3,212.3,14.5,750,13.9
13-06-2022 03:33,161.68,99.92,5.17,51.74,4.85,3678.67,31.19,86.56,49.57,889.99,32.57,77.36,171.08,102.85,927.12,46.6,145.04,900.4,321.55,96.58,22.7,83.1,134.2,212.3,14.99,750,15.1
13-06-2022 04:29,161.1,99.56,5.16,51.55,4.83,3653.55,33.6,89.16,51.6,899.94,43.55,85.07,202.53,103.07,957.86,53.47,143.69,900.38,322.81,97.06,19.5,87,132.4,212.6,14.23,750,14.3
13-06-2022 06:36,163.39,100.97,5.23,52.28,4.9,3676.02,33.56,82.76,54.95,880,43.49,77.32,173.86,104.01,886.35,72,150.86,895.39,336.28,96.8,24.9,88,133.6,212.8,14.36,750,13.8
13-06-2022 07:38,168.05,103.85,5.38,53.77,5.04,3672.8,33.04,77.63,56.86,880,43.29,76.64,167.36,92.13,906.72,64.67,153.35,895.36,335.25,96.61,24.5,86.4,132.5,212.5,14.7,750,14.2
13-06-2022 08:35,166.92,103.16,5.34,53.42,5.01,3609.74,31.96,92.15,47.86,897.27,43.39,80.36,206.66,148.22,937.36,61.92,133.58,905.33,328.57,95.66,23.1,85.5,132.8,212.8,14.87,750,14.8
13-06-2022 09:29,158.76,98.11,5.08,50.8,4.76,3580.15,32.42,92.59,47.62,920.02,43.34,78.07,207.42,129.73,957.47,60.93,139.51,905.32,326.62,95.65,18.7,87,133.3,211.3,14.9,750,16.2
13-06-2022 10:35,158.92,98.21,5.09,50.85,4.77,3676.46,32.24,89.74,44.53,880,40.55,71.09,178.74,57.76,942.46,39.29,131,905.34,334.8,96.17,20.3,85.4,132.4,212.6,14.3,750,16.1
13-06-2022 11:37,157.74,97.48,5.05,50.48,4.73,3707.38,29.49,89.72,43.51,899.94,45.45,78.27,201.3,66.21,936.9,33.48,131.48,905.29,337.56,96.93,20.5,85.2,135.8,212.3,14.36,750,16.5
13-06-2022 12:32,168.36,104.05,5.39,53.88,5.05,3698.53,29.45,96.77,40.25,899.94,46.18,78.68,204.92,92.7,937.28,31.85,136.77,905.22,335.57,97.04,18.6,87.5,133.9,212.3,14.58,750,14.8
13-06-2022 14:38,163.12,100.81,5.22,52.2,4.89,3693.94,28.45,89.67,45.12,899.94,45.1,82.65,170.2,99.07,952.2,55.06,142.38,890.28,318.76,96.65,21.1,86.4,132.3,212.6,13.88,750,15.4
13-06-2022 15:33,162.81,100.62,5.21,52.1,4.88,3699.63,32.36,88.27,54,899.94,43.22,85.46,179.41,135.56,967.11,70.18,158.9,900.47,317.76,96.73,18.5,87.16,133.8,211.6,14.23,750,15.8
13-06-2022 16:21,162.82,100.63,5.21,52.1,4.88,3595.93,30.18,80.21,48.57,881.69,43.56,78.82,185.7,158.25,957.86,64.2,151.66,900.45,316.86,96.68,20.3,86.4,135.2,212.3,14.25,750,15.2
13-06-2022 19:35,162.22,100.25,5.19,51.91,4.87,3552.87,33.07,98.23,56.96,880,43.62,76.26,175.22,92.48,896.69,74.84,150.61,895.36,336.78,96.89,24.7,89.7,132.5,211.4,14,750,13.8
13-06-2022 20:24,161.49,99.8,5.17,51.68,4.84,3449.9,33.85,90.94,50.09,899.94,0,76.88,168.32,155.46,927.09,71.86,148.33,895.36,329.96,96.56,22.5,87.5,135.4,211.5,14.25,750,15.5
13-06-2022 22:20,163.07,100.77,5.22,52.18,4.89,3556.5,34.23,82.93,44.2,899.94,42.65,89.68,178.46,78.63,957.73,57.11,146.88,900.42,320.5,96.94,20.3,86,134.5,212.3,14.25,750,14.3
13-06-2022 23:26,162.95,100.7,5.21,52.14,4.89,3613.29,34.33,93.43,52.96,899.94,42.85,85.71,182.11,140.5,957.86,75.43,153.86,900.45,317.09,96.69,23.2,89.7,136.3,212.6,14.56,750,15.2
14-06-2022 00:29,170.07,105.1,5.44,54.42,5.1,3674.93,30.06,89.33,48.42,899.94,43.69,80.96,205.03,66.55,952.55,42.63,134.48,900.3,328.2,96.73,22.3,89.8,133.3,212.5,14.32,750,13.5
14-06-2022 01:24,164.78,101.83,5.27,52.73,4.94,3674.89,31.5,89.92,47.14,899.94,43.75,77.83,209.17,92.55,962.27,51.32,139.58,900.31,326.57,96.82,20.3,86.4,134.3,211.8,14.85,750,15.8
14-06-2022 02:35,168.96,104.42,5.41,54.07,5.07,3697.24,32.62,94.64,45.12,899.94,44.01,82.75,204.98,126.54,952.42,57.9,144.6,900.35,323.49,97.03,19.9,86.7,132.5,211.4,14.2,750,17.4
14-06-2022 03:29,169.01,104.45,5.41,54.08,5.07,3624.62,33.69,88.85,51.85,899.94,43.46,85.45,202.15,122.18,957.85,54.27,145.2,900.37,321.69,97.02,20.5,82.2,132.3,212.3,14.6,750,15.8
14-06-2022 04:34,159.69,98.69,5.11,51.1,4.79,3664.93,33.17,84.08,45.87,889.99,44.54,89.33,163.92,95.33,941.89,62.07,131.46,895.37,335.9,96.71,22.56,86.4,136.3,212.3,14.23,750,12.8
14-06-2022 06:36,174.67,107.95,5.59,55.89,5.24,3707.37,31.17,88.41,42.6,899.94,42.88,84.18,179.49,145.94,957.69,40.32,129.84,900.29,329.19,96.9,20.2,85.5,132.8,212.5,14.87,750,15.5
14-06-2022 07:24,174.14,107.62,5.57,55.73,5.22,3776.31,30.28,91.95,45.31,899.94,43.68,83.11,210.74,201.06,941.59,73.55,159.71,895.45,323.63,96.72,20,86.7,133.5,212.5,14.2,750,15.2
14-06-2022 08:29,174.74,107.99,5.59,55.92,5.24,3759.67,29.84,90.55,46.31,899.94,43.17,86.75,214.67,169.55,906.55,56.69,147.7,905.41,326.06,96.76,22.3,82.1,133.2,213.3,14.78,750,15.5
14-06-2022 09:28,174.84,108.05,5.59,55.95,5.25,3652.44,32.93,92.37,46.91,889.99,43.55,67.43,165.48,54.98,942.46,39.52,130.92,905.32,337.84,96.89,22.5,87,132.3,211.4,14.8,750,15.2
